,heartrate
2023-03-14 12:04:00,59.0
2023-03-14 12:06:00,61.0
2023-03-14 12:08:00,65.0
2023-03-14 12:10:00,69.0
2023-03-14 12:12:00,63.0
2023-03-14 12:14:00,67.0
2023-03-14 12:16:00,83.0
2023-03-14 12:18:00,84.0
2023-03-14 12:20:00,82.0
2023-03-14 12:22:00,67.0
2023-03-14 12:24:00,67.0
2023-03-14 12:26:00,69.0
2023-03-14 12:28:00,69.0
2023-03-14 12:30:00,68.0
2023-03-14 12:32:00,68.0
2023-03-14 12:34:00,67.0
2023-03-14 12:36:00,66.0
2023-03-14 12:38:00,64.0
2023-03-14 12:40:00,64.0
2023-03-14 12:42:00,64.0
2023-03-14 12:44:00,73.0
2023-03-14 12:46:00,94.0
2023-03-14 12:48:00,89.0
2023-03-14 12:50:00,84.0
2023-03-14 12:52:00,86.0
2023-03-14 12:54:00,62.0
2023-03-14 12:56:00,71.0
2023-03-14 12:58:00,66.0
2023-03-14 13:00:00,70.0
2023-03-14 13:02:00,64.0
2023-03-14 13:04:00,65.0
2023-03-14 13:06:00,65.0
2023-03-14 13:08:00,66.0
2023-03-14 13:10:00,70.0
2023-03-14 13:12:00,63.0
2023-03-14 13:14:00,64.0
2023-03-14 13:16:00,62.0
2023-03-14 13:18:00,62.0
2023-03-14 13:20:00,63.0
2023-03-14 13:22:00,62.0
2023-03-14 13:24:00,64.0
2023-03-14 13:26:00,64.0
2023-03-14 13:28:00,64.0
2023-03-14 13:30:00,63.0
2023-03-14 13:32:00,61.0
2023-03-14 13:34:00,63.0
2023-03-14 13:36:00,70.0
2023-03-14 13:38:00,62.0
2023-03-14 13:40:00,61.0
2023-03-14 13:42:00,63.0
2023-03-14 13:44:00,61.0
2023-03-14 13:46:00,60.0
2023-03-14 13:48:00,60.0
2023-03-14 13:50:00,62.0
2023-03-14 13:52:00,61.0
2023-03-14 13:54:00,61.0
2023-03-14 13:56:00,60.0
2023-03-14 13:58:00,65.0
2023-03-14 14:00:00,61.0
2023-03-14 14:02:00,60.0
2023-03-14 14:04:00,60.0
2023-03-14 14:06:00,62.0
2023-03-14 14:08:00,65.0
2023-03-14 14:10:00,66.0
2023-03-14 14:12:00,64.0
2023-03-14 14:14:00,69.0
2023-03-14 14:16:00,67.0
2023-03-14 14:18:00,67.0
2023-03-14 14:20:00,59.0
2023-03-14 14:22:00,58.0
2023-03-14 14:24:00,58.0
2023-03-14 14:26:00,58.0
2023-03-14 14:28:00,57.0
2023-03-14 14:30:00,57.0
2023-03-14 14:32:00,58.0
2023-03-14 14:34:00,60.0
2023-03-14 14:36:00,59.0
2023-03-14 14:38:00,59.0
2023-03-14 14:40:00,58.0
2023-03-14 14:42:00,58.0
2023-03-14 14:44:00,59.0
2023-03-14 14:46:00,66.0
2023-03-14 14:48:00,55.0
2023-03-14 14:50:00,56.0
2023-03-14 14:52:00,56.0
2023-03-14 14:54:00,58.0
2023-03-14 14:56:00,58.0
2023-03-14 14:58:00,58.0
2023-03-14 15:00:00,55.0
2023-03-14 15:02:00,55.0
2023-03-14 15:04:00,57.0
2023-03-14 15:06:00,56.0
2023-03-14 15:08:00,57.0
2023-03-14 15:10:00,55.0
2023-03-14 15:12:00,56.0
2023-03-14 15:14:00,55.0
2023-03-14 15:16:00,56.0
2023-03-14 15:18:00,56.0
2023-03-14 15:20:00,56.0
2023-03-14 15:22:00,57.0
2023-03-14 15:24:00,58.0
2023-03-14 15:26:00,57.0
2023-03-14 15:28:00,57.0
2023-03-14 15:30:00,56.0
2023-03-14 15:32:00,56.0
2023-03-14 15:34:00,57.0
2023-03-14 15:36:00,56.0
2023-03-14 15:38:00,58.0
2023-03-14 15:40:00,56.0
2023-03-14 15:42:00,58.0
2023-03-14 15:44:00,57.0
2023-03-14 15:46:00,64.0
2023-03-14 15:48:00,61.0
2023-03-14 15:50:00,56.0
2023-03-14 15:52:00,54.0
2023-03-14 15:54:00,54.0
2023-03-14 15:56:00,56.0
2023-03-14 15:58:00,56.0
2023-03-14 16:00:00,56.0
2023-03-14 16:02:00,56.0
2023-03-14 16:04:00,56.0
2023-03-14 16:06:00,58.0
2023-03-14 16:08:00,57.0
2023-03-14 16:10:00,56.0
2023-03-14 16:12:00,58.0
2023-03-14 16:14:00,60.0
2023-03-14 16:16:00,58.0
2023-03-14 16:18:00,59.0
2023-03-14 16:20:00,59.0
2023-03-14 16:22:00,60.0
2023-03-14 16:24:00,58.0
2023-03-14 16:26:00,59.0
2023-03-14 16:28:00,68.0
2023-03-14 16:30:00,64.0
2023-03-14 16:32:00,61.0
2023-03-14 16:34:00,70.0
2023-03-14 16:36:00,84.0
2023-03-14 16:38:00,81.0
2023-03-14 16:40:00,57.0
2023-03-14 16:42:00,56.0
2023-03-14 16:44:00,54.0
2023-03-14 16:46:00,55.0
2023-03-14 16:48:00,62.0
2023-03-14 16:50:00,71.0
2023-03-14 16:52:00,66.0
2023-03-14 16:54:00,61.0
2023-03-14 16:56:00,61.0
2023-03-14 16:58:00,62.0
2023-03-14 17:00:00,56.0
2023-03-14 17:02:00,62.0
2023-03-14 17:04:00,60.0
2023-03-14 17:06:00,61.0
2023-03-14 17:08:00,62.0
2023-03-14 17:10:00,62.0
2023-03-14 17:12:00,62.0
2023-03-14 17:14:00,62.0
2023-03-14 17:16:00,61.0
2023-03-14 17:18:00,69.0
2023-03-14 17:20:00,70.0
2023-03-14 17:22:00,71.0
2023-03-14 17:24:00,67.0
2023-03-14 17:26:00,56.0
2023-03-14 17:28:00,53.0
2023-03-14 17:30:00,53.0
2023-03-14 17:32:00,55.0
2023-03-14 17:34:00,60.0
2023-03-14 17:36:00,58.0
2023-03-14 17:38:00,58.0
2023-03-14 17:40:00,60.0
2023-03-14 17:42:00,60.0
2023-03-14 17:44:00,61.0
2023-03-14 17:46:00,60.0
2023-03-14 17:48:00,58.0
2023-03-14 17:50:00,60.0
2023-03-14 17:52:00,56.0
2023-03-14 17:54:00,55.0
2023-03-14 17:56:00,56.0
2023-03-14 17:58:00,55.0
2023-03-14 18:00:00,59.0
2023-03-14 18:02:00,57.0
2023-03-14 18:04:00,60.0
2023-03-14 18:06:00,57.0
2023-03-14 18:08:00,58.0
2023-03-14 18:10:00,58.0
2023-03-14 18:12:00,62.0
2023-03-14 18:14:00,65.0
2023-03-14 18:16:00,66.0
2023-03-14 18:18:00,70.0
2023-03-14 18:20:00,65.0
2023-03-14 18:22:00,66.0
2023-03-14 18:24:00,66.0
2023-03-14 18:26:00,65.0
2023-03-14 18:28:00,68.0
2023-03-14 18:30:00,62.0
2023-03-14 18:32:00,60.0
2023-03-14 18:34:00,60.0
2023-03-14 18:36:00,61.0
2023-03-14 18:38:00,60.0
2023-03-14 18:40:00,62.0
2023-03-14 18:42:00,61.0
2023-03-14 18:44:00,58.0
2023-03-14 18:46:00,54.0
2023-03-14 18:48:00,57.0
2023-03-14 18:50:00,55.0
2023-03-14 18:52:00,60.0
2023-03-14 18:54:00,58.0
2023-03-14 18:56:00,63.0
2023-03-14 18:58:00,63.0
2023-03-14 19:00:00,59.0
2023-03-14 19:02:00,64.0
2023-03-14 19:04:00,79.0
2023-03-14 19:06:00,75.0
2023-03-14 19:08:00,74.0
2023-03-14 19:10:00,71.0
2023-03-14 19:12:00,70.0
2023-03-14 19:14:00,64.0
2023-03-14 19:16:00,66.0
2023-03-14 19:18:00,69.0
2023-03-14 19:20:00,62.0
2023-03-14 19:22:00,61.0
2023-03-14 19:24:00,61.0
2023-03-14 19:26:00,61.0
2023-03-14 19:28:00,60.0
2023-03-14 19:30:00,60.0
2023-03-14 19:32:00,61.0
2023-03-14 19:34:00,70.0
2023-03-14 19:36:00,59.0
2023-03-14 19:38:00,57.0
2023-03-14 19:40:00,60.0
2023-03-14 19:42:00,67.0
2023-03-14 19:44:00,60.0
2023-03-14 19:46:00,57.0
2023-03-14 19:48:00,58.0
2023-03-14 19:50:00,57.0
2023-03-14 19:52:00,57.0
2023-03-14 19:54:00,58.0
2023-03-14 19:56:00,59.0
2023-03-14 19:58:00,59.0
2023-03-14 20:00:00,58.0
2023-03-14 20:02:00,58.0
2023-03-14 20:04:00,59.0
2023-03-14 20:06:00,60.0
2023-03-14 20:08:00,59.0
2023-03-14 20:10:00,58.0
2023-03-14 20:12:00,62.0
2023-03-14 20:14:00,56.0
2023-03-14 20:16:00,55.0
2023-03-14 20:18:00,56.0
2023-03-14 20:20:00,56.0
2023-03-14 20:22:00,57.0
2023-03-14 20:24:00,63.0
2023-03-14 20:26:00,64.0
2023-03-14 20:28:00,55.0
2023-03-14 20:30:00,57.0
2023-03-14 20:32:00,57.0
2023-03-14 20:34:00,58.0
2023-03-14 20:36:00,58.0
2023-03-14 20:38:00,63.0
2023-03-14 20:40:00,58.0
2023-03-14 20:42:00,73.0
2023-03-14 20:44:00,76.0
2023-03-14 20:46:00,76.0
2023-03-14 20:48:00,68.0
2023-03-14 20:50:00,71.0
2023-03-14 20:52:00,67.0
2023-03-14 23:00:00,
2023-03-15 04:52:00,92.0
2023-03-15 04:54:00,102.0
2023-03-15 04:56:00,71.0
2023-03-15 04:58:00,61.0
2023-03-15 05:00:00,64.0
2023-03-15 05:02:00,64.0
2023-03-15 05:04:00,62.0
2023-03-15 05:06:00,62.0
2023-03-15 05:08:00,59.0
2023-03-15 05:10:00,59.0
2023-03-15 05:12:00,58.0
2023-03-15 05:14:00,59.0
2023-03-15 05:16:00,58.0
2023-03-15 05:18:00,58.0
2023-03-15 05:20:00,58.0
2023-03-15 05:22:00,60.0
2023-03-15 05:24:00,58.0
2023-03-15 05:26:00,64.0
2023-03-15 05:28:00,59.0
2023-03-15 05:30:00,60.0
2023-03-15 05:32:00,61.0
2023-03-15 05:34:00,61.0
2023-03-15 05:36:00,61.0
2023-03-15 05:38:00,62.0
2023-03-15 05:40:00,78.0
2023-03-15 05:42:00,73.0
2023-03-15 05:44:00,59.0
2023-03-15 05:46:00,57.0
2023-03-15 05:48:00,56.0
2023-03-15 05:50:00,60.0
2023-03-15 05:52:00,59.0
2023-03-15 05:54:00,60.0
2023-03-15 05:56:00,61.0
2023-03-15 05:58:00,62.0
2023-03-15 06:00:00,67.0
2023-03-15 06:02:00,67.0
2023-03-15 06:04:00,68.0
2023-03-15 06:06:00,64.0
2023-03-15 06:08:00,67.0
2023-03-15 06:10:00,80.0
2023-03-15 06:12:00,88.0
2023-03-15 06:14:00,83.0
2023-03-15 06:16:00,81.0
2023-03-15 06:18:00,75.0
2023-03-15 06:20:00,83.0
2023-03-15 06:22:00,84.0
2023-03-15 06:24:00,93.0
2023-03-15 06:26:00,92.0
2023-03-15 06:28:00,90.0
2023-03-15 06:30:00,87.0
2023-03-15 06:32:00,91.0
2023-03-15 06:34:00,98.0
2023-03-15 06:36:00,97.0
2023-03-15 06:38:00,100.0
2023-03-15 06:40:00,91.0
2023-03-15 06:42:00,90.0
2023-03-15 06:44:00,88.0
2023-03-15 06:46:00,83.0
2023-03-15 06:48:00,69.0
2023-03-15 06:50:00,70.0
2023-03-15 06:52:00,70.0
2023-03-15 06:54:00,70.0
2023-03-15 06:56:00,70.0
2023-03-15 06:58:00,69.0
2023-03-15 07:00:00,69.0
2023-03-15 07:02:00,69.0
2023-03-15 07:04:00,71.0
2023-03-15 07:06:00,70.0
2023-03-15 07:08:00,69.0
2023-03-15 07:10:00,70.0
2023-03-15 07:12:00,70.0
2023-03-15 07:14:00,69.0
2023-03-15 07:16:00,68.0
2023-03-15 07:18:00,67.0
2023-03-15 07:20:00,70.0
2023-03-15 07:22:00,69.0
2023-03-15 07:24:00,70.0
2023-03-15 07:26:00,73.0
2023-03-15 07:28:00,94.0
2023-03-15 07:30:00,108.0
2023-03-15 07:32:00,97.0
2023-03-15 07:34:00,93.0
2023-03-15 07:36:00,81.0
2023-03-15 07:38:00,80.0
2023-03-15 07:40:00,89.0
2023-03-15 07:42:00,87.0
2023-03-15 07:44:00,76.0
2023-03-15 07:46:00,72.0
2023-03-15 07:48:00,61.0
2023-03-15 07:50:00,66.0
2023-03-15 07:52:00,64.0
2023-03-15 07:54:00,69.0
2023-03-15 07:56:00,74.0
2023-03-15 07:58:00,79.0
2023-03-15 08:00:00,76.0
2023-03-15 08:02:00,82.0
2023-03-15 08:04:00,93.0
2023-03-15 08:06:00,81.0
2023-03-15 08:08:00,75.0
2023-03-15 08:10:00,76.0
2023-03-15 08:12:00,73.0
2023-03-15 08:14:00,74.0
2023-03-15 08:16:00,74.0
2023-03-15 08:18:00,73.0
2023-03-15 08:20:00,74.0
2023-03-15 08:22:00,76.0
2023-03-15 08:24:00,75.0
2023-03-15 08:26:00,75.0
2023-03-15 08:28:00,77.0
2023-03-15 08:30:00,77.0
2023-03-15 08:32:00,74.0
2023-03-15 08:34:00,74.0
2023-03-15 08:36:00,73.0
2023-03-15 08:38:00,74.0
2023-03-15 08:40:00,73.0
2023-03-15 08:42:00,73.0
2023-03-15 08:44:00,73.0
2023-03-15 08:46:00,73.0
2023-03-15 08:48:00,73.0
2023-03-15 08:50:00,74.0
2023-03-15 08:52:00,72.0
2023-03-15 08:54:00,71.0
2023-03-15 08:56:00,71.0
2023-03-15 08:58:00,70.0
2023-03-15 09:00:00,71.0
2023-03-15 09:02:00,70.0
2023-03-15 09:04:00,70.0
2023-03-15 09:06:00,69.0
2023-03-15 09:08:00,69.0
2023-03-15 09:10:00,70.0
2023-03-15 09:12:00,71.0
2023-03-15 09:14:00,69.0
2023-03-15 09:16:00,69.0
2023-03-15 09:18:00,68.0
2023-03-15 09:20:00,67.0
2023-03-15 09:22:00,68.0
2023-03-15 09:24:00,68.0
2023-03-15 09:26:00,67.0
2023-03-15 09:28:00,66.0
2023-03-15 09:30:00,68.0
2023-03-15 09:32:00,69.0
2023-03-15 09:34:00,67.0
2023-03-15 09:36:00,66.0
2023-03-15 09:38:00,66.0
2023-03-15 09:40:00,67.0
2023-03-15 09:42:00,67.0
2023-03-15 09:44:00,68.0
2023-03-15 09:46:00,75.0
2023-03-15 09:48:00,85.0
2023-03-15 09:50:00,80.0
2023-03-15 09:52:00,80.0
2023-03-15 09:54:00,68.0
2023-03-15 09:56:00,59.0
2023-03-15 09:58:00,59.0
2023-03-15 10:00:00,60.0
2023-03-15 10:02:00,61.0
2023-03-15 10:04:00,60.0
2023-03-15 10:06:00,60.0
2023-03-15 10:08:00,65.0
2023-03-15 10:10:00,74.0
2023-03-15 10:12:00,66.0
2023-03-15 10:14:00,63.0
2023-03-15 10:16:00,60.0
2023-03-15 10:18:00,59.0
2023-03-15 10:20:00,58.0
2023-03-15 10:22:00,61.0
2023-03-15 10:24:00,60.0
2023-03-15 10:26:00,62.0
2023-03-15 10:28:00,58.0
2023-03-15 10:30:00,57.0
2023-03-15 10:32:00,58.0
2023-03-15 10:34:00,60.0
2023-03-15 10:36:00,59.0
2023-03-15 10:38:00,58.0
2023-03-15 10:40:00,60.0
2023-03-15 10:42:00,61.0
2023-03-15 10:44:00,62.0
2023-03-15 10:46:00,60.0
2023-03-15 10:48:00,62.0
2023-03-15 10:50:00,63.0
2023-03-15 10:52:00,62.0
2023-03-15 10:54:00,63.0
2023-03-15 10:56:00,63.0
2023-03-15 10:58:00,62.0
2023-03-15 11:00:00,64.0
2023-03-15 11:02:00,63.0
2023-03-15 11:04:00,65.0
2023-03-15 11:06:00,67.0
2023-03-15 11:08:00,69.0
2023-03-15 11:10:00,66.0
2023-03-15 11:12:00,66.0
2023-03-15 11:14:00,67.0
2023-03-15 11:16:00,67.0
2023-03-15 11:18:00,67.0
2023-03-15 11:20:00,64.0
2023-03-15 11:22:00,70.0
2023-03-15 11:24:00,70.0
2023-03-15 11:26:00,68.0
2023-03-15 11:28:00,67.0
2023-03-15 11:30:00,67.0
2023-03-15 11:32:00,66.0
2023-03-15 11:34:00,70.0
2023-03-15 11:36:00,80.0
2023-03-15 11:38:00,69.0
2023-03-15 11:40:00,66.0
2023-03-15 11:42:00,69.0
2023-03-15 11:44:00,69.0
2023-03-15 11:46:00,63.0
2023-03-15 11:48:00,65.0
2023-03-15 11:50:00,66.0
2023-03-15 11:52:00,67.0
2023-03-15 11:54:00,61.0
2023-03-15 11:56:00,61.0
2023-03-15 11:58:00,57.0
2023-03-15 12:00:00,67.0
2023-03-15 12:02:00,78.0
2023-03-15 12:04:00,74.0
2023-03-15 12:06:00,67.0
2023-03-15 12:08:00,68.0
2023-03-15 12:10:00,59.0
2023-03-15 12:12:00,63.0
2023-03-15 12:14:00,63.0
2023-03-15 12:16:00,68.0
2023-03-15 12:18:00,68.0
2023-03-15 12:20:00,69.0
2023-03-15 12:22:00,65.0
2023-03-15 12:24:00,65.0
2023-03-15 12:26:00,67.0
2023-03-15 12:28:00,72.0
2023-03-15 12:30:00,66.0
2023-03-15 12:32:00,70.0
2023-03-15 12:34:00,70.0
2023-03-15 12:36:00,73.0
2023-03-15 12:38:00,84.0
2023-03-15 12:40:00,82.0
2023-03-15 12:42:00,78.0
2023-03-15 12:44:00,90.0
2023-03-15 12:46:00,78.0
2023-03-15 12:48:00,86.0
2023-03-15 12:50:00,96.0
2023-03-15 12:52:00,72.0
2023-03-15 12:54:00,70.0
2023-03-15 12:56:00,72.0
2023-03-15 12:58:00,71.0
2023-03-15 13:00:00,75.0
2023-03-15 13:02:00,71.0
2023-03-15 13:04:00,70.0
2023-03-15 13:06:00,71.0
2023-03-15 13:08:00,72.0
2023-03-15 13:10:00,74.0
2023-03-15 13:12:00,74.0
2023-03-15 13:14:00,72.0
2023-03-15 13:16:00,71.0
2023-03-15 13:18:00,73.0
2023-03-15 13:20:00,72.0
2023-03-15 13:22:00,74.0
2023-03-15 13:24:00,72.0
2023-03-15 13:26:00,72.0
2023-03-15 13:28:00,71.0
2023-03-15 13:30:00,72.0
2023-03-15 13:32:00,70.0
2023-03-15 13:34:00,70.0
2023-03-15 13:36:00,71.0
2023-03-15 13:38:00,71.0
2023-03-15 13:40:00,70.0
2023-03-15 13:42:00,70.0
2023-03-15 13:44:00,70.0
2023-03-15 13:46:00,70.0
2023-03-15 13:48:00,70.0
2023-03-15 13:50:00,70.0
2023-03-15 13:52:00,70.0
2023-03-15 13:54:00,70.0
2023-03-15 13:56:00,82.0
2023-03-15 13:58:00,75.0
2023-03-15 14:00:00,71.0
2023-03-15 14:02:00,70.0
2023-03-15 14:04:00,70.0
2023-03-15 14:06:00,69.0
2023-03-15 14:08:00,69.0
2023-03-15 14:10:00,79.0
2023-03-15 14:12:00,77.0
2023-03-15 14:14:00,71.0
2023-03-15 14:16:00,65.0
2023-03-15 14:18:00,64.0
2023-03-15 14:20:00,64.0
2023-03-15 14:22:00,66.0
2023-03-15 14:24:00,71.0
2023-03-15 14:26:00,67.0
2023-03-15 14:28:00,64.0
2023-03-15 14:30:00,63.0
2023-03-15 14:32:00,64.0
2023-03-15 14:34:00,63.0
2023-03-15 14:36:00,63.0
2023-03-15 14:38:00,65.0
2023-03-15 14:40:00,63.0
2023-03-15 14:42:00,63.0
2023-03-15 14:44:00,64.0
2023-03-15 14:46:00,63.0
2023-03-15 14:48:00,63.0
2023-03-15 14:50:00,63.0
2023-03-15 14:52:00,66.0
2023-03-15 14:54:00,67.0
2023-03-15 14:56:00,68.0
2023-03-15 14:58:00,70.0
2023-03-15 15:00:00,68.0
2023-03-15 15:02:00,66.0
2023-03-15 15:04:00,66.0
2023-03-15 15:06:00,66.0
2023-03-15 15:08:00,66.0
2023-03-15 15:10:00,69.0
2023-03-15 15:12:00,69.0
2023-03-15 15:14:00,69.0
2023-03-15 15:16:00,68.0
2023-03-15 15:18:00,65.0
2023-03-15 15:20:00,65.0
2023-03-15 15:22:00,74.0
2023-03-15 15:24:00,77.0
2023-03-15 15:26:00,75.0
2023-03-15 15:28:00,75.0
2023-03-15 15:30:00,73.0
2023-03-15 15:32:00,70.0
2023-03-15 15:34:00,67.0
2023-03-15 15:36:00,69.0
2023-03-15 15:38:00,69.0
2023-03-15 15:40:00,71.0
2023-03-15 15:42:00,75.0
2023-03-15 15:44:00,64.0
2023-03-15 15:46:00,64.0
2023-03-15 15:48:00,63.0
2023-03-15 15:50:00,61.0
2023-03-15 15:52:00,63.0
2023-03-15 15:54:00,63.0
2023-03-15 15:56:00,67.0
2023-03-15 15:58:00,88.0
2023-03-15 16:00:00,74.0
2023-03-15 16:02:00,88.0
2023-03-15 16:04:00,96.0
2023-03-15 16:06:00,90.0
2023-03-15 16:08:00,69.0
2023-03-15 16:10:00,60.0
2023-03-15 16:12:00,62.0
2023-03-15 16:14:00,62.0
2023-03-15 16:16:00,62.0
2023-03-15 16:18:00,63.0
2023-03-15 16:20:00,63.0
2023-03-15 16:22:00,66.0
2023-03-15 16:24:00,64.0
2023-03-15 16:26:00,63.0
2023-03-15 16:28:00,64.0
2023-03-15 16:30:00,65.0
2023-03-15 16:32:00,65.0
2023-03-15 16:34:00,64.0
2023-03-15 16:36:00,63.0
2023-03-15 16:38:00,68.0
2023-03-15 16:40:00,67.0
2023-03-15 16:42:00,65.0
2023-03-15 16:44:00,64.0
2023-03-15 16:46:00,65.0
2023-03-15 16:48:00,66.0
2023-03-15 16:50:00,65.0
2023-03-15 16:52:00,71.0
2023-03-15 16:54:00,67.0
2023-03-15 16:56:00,65.0
2023-03-15 16:58:00,67.0
2023-03-15 17:00:00,69.0
2023-03-15 17:02:00,79.0
2023-03-15 17:04:00,89.0
2023-03-15 17:06:00,75.0
2023-03-15 17:08:00,67.0
2023-03-15 17:10:00,65.0
2023-03-15 17:12:00,65.0
2023-03-15 17:14:00,65.0
2023-03-15 17:16:00,65.0
2023-03-15 17:18:00,65.0
2023-03-15 17:20:00,64.0
2023-03-16 05:58:00,
2023-03-16 08:32:00,68.0
2023-03-16 08:34:00,74.0
2023-03-16 08:36:00,84.0
2023-03-16 08:38:00,83.0
2023-03-16 08:40:00,91.0
2023-03-16 08:42:00,74.0
2023-03-16 08:44:00,68.0
2023-03-16 08:46:00,79.0
2023-03-16 08:48:00,78.0
2023-03-16 08:50:00,77.0
2023-03-16 08:52:00,83.0
2023-03-16 08:54:00,93.0
2023-03-16 08:56:00,81.0
2023-03-16 08:58:00,73.0
2023-03-16 09:00:00,73.0
2023-03-16 09:02:00,71.0
2023-03-16 09:04:00,76.0
2023-03-16 09:06:00,85.0
2023-03-16 09:08:00,75.0
2023-03-16 09:10:00,74.0
2023-03-16 09:12:00,80.0
2023-03-16 09:14:00,67.0
2023-03-16 09:16:00,64.0
2023-03-16 09:18:00,66.0
2023-03-16 09:20:00,82.0
2023-03-16 09:22:00,84.0
2023-03-16 09:24:00,63.0
2023-03-16 09:26:00,60.0
2023-03-16 09:28:00,59.0
2023-03-16 09:30:00,66.0
2023-03-16 09:32:00,72.0
2023-03-16 09:34:00,60.0
2023-03-16 09:36:00,62.0
2023-03-16 09:38:00,63.0
2023-03-16 09:40:00,66.0
2023-03-16 09:42:00,82.0
2023-03-16 09:44:00,75.0
2023-03-16 09:46:00,70.0
2023-03-16 09:48:00,73.0
2023-03-16 09:50:00,72.0
2023-03-16 09:52:00,66.0
2023-03-16 09:54:00,64.0
2023-03-16 09:56:00,64.0
2023-03-16 09:58:00,63.0
2023-03-16 10:00:00,69.0
2023-03-16 10:02:00,65.0
2023-03-16 10:04:00,68.0
2023-03-16 10:06:00,70.0
2023-03-16 10:08:00,69.0
2023-03-16 10:10:00,72.0
2023-03-16 10:12:00,73.0
2023-03-16 10:14:00,68.0
2023-03-16 10:16:00,66.0
2023-03-16 10:18:00,65.0
2023-03-16 10:20:00,66.0
2023-03-16 10:22:00,70.0
2023-03-16 10:24:00,77.0
2023-03-16 10:26:00,74.0
2023-03-16 10:28:00,66.0
2023-03-16 10:30:00,69.0
2023-03-16 10:32:00,75.0
2023-03-16 10:34:00,68.0
2023-03-16 10:36:00,75.0
2023-03-16 10:38:00,75.0
2023-03-16 10:40:00,78.0
2023-03-16 10:42:00,78.0
2023-03-16 10:44:00,78.0
2023-03-16 10:46:00,91.0
2023-03-16 10:48:00,91.0
2023-03-16 10:50:00,93.0
2023-03-16 10:52:00,95.0
2023-03-16 10:54:00,93.0
2023-03-16 10:56:00,92.0
2023-03-16 10:58:00,92.0
2023-03-16 11:00:00,85.0
2023-03-16 11:02:00,83.0
2023-03-16 11:04:00,84.0
2023-03-16 11:06:00,85.0
2023-03-16 11:08:00,79.0
2023-03-16 11:10:00,70.0
2023-03-16 11:12:00,80.0
2023-03-16 11:14:00,86.0
2023-03-16 11:16:00,87.0
2023-03-16 11:18:00,86.0
2023-03-16 11:20:00,72.0
2023-03-16 11:22:00,75.0
2023-03-16 11:24:00,85.0
2023-03-16 11:26:00,80.0
2023-03-16 11:28:00,78.0
2023-03-16 11:30:00,79.0
2023-03-16 11:32:00,94.0
2023-03-16 11:34:00,95.0
2023-03-16 11:36:00,89.0
2023-03-16 11:38:00,78.0
2023-03-16 11:40:00,76.0
2023-03-16 11:42:00,74.0
2023-03-16 11:44:00,81.0
2023-03-16 11:46:00,73.0
2023-03-16 11:48:00,74.0
2023-03-16 11:50:00,61.0
2023-03-16 11:52:00,60.0
2023-03-16 11:54:00,61.0
2023-03-16 11:56:00,60.0
2023-03-16 11:58:00,61.0
2023-03-16 12:00:00,69.0
2023-03-16 12:02:00,71.0
2023-03-16 12:04:00,65.0
2023-03-16 12:06:00,64.0
2023-03-16 12:08:00,68.0
2023-03-16 12:10:00,67.0
2023-03-16 12:12:00,66.0
2023-03-16 12:14:00,65.0
2023-03-16 12:16:00,64.0
2023-03-16 12:18:00,74.0
2023-03-16 12:20:00,64.0
2023-03-16 12:22:00,65.0
2023-03-16 12:24:00,67.0
2023-03-16 12:26:00,67.0
2023-03-16 12:28:00,69.0
2023-03-16 12:30:00,68.0
2023-03-16 12:32:00,68.0
2023-03-16 12:34:00,68.0
2023-03-16 12:36:00,69.0
2023-03-16 12:38:00,70.0
2023-03-16 12:40:00,69.0
2023-03-16 12:42:00,69.0
2023-03-16 12:44:00,67.0
2023-03-16 12:46:00,67.0
2023-03-16 12:48:00,69.0
2023-03-16 12:50:00,78.0
2023-03-16 12:52:00,62.0
2023-03-16 12:54:00,64.0
2023-03-16 12:56:00,77.0
2023-03-16 12:58:00,
2023-03-16 13:04:00,86.0
2023-03-16 13:06:00,85.0
2023-03-16 13:08:00,81.0
2023-03-16 13:10:00,85.0
2023-03-16 13:12:00,89.0
2023-03-16 13:14:00,91.0
2023-03-16 13:16:00,93.0
2023-03-16 13:18:00,80.0
2023-03-16 13:20:00,65.0
2023-03-16 13:22:00,67.0
2023-03-16 13:24:00,68.0
2023-03-16 13:26:00,67.0
2023-03-16 13:28:00,68.0
2023-03-16 13:30:00,64.0
2023-03-16 13:32:00,63.0
2023-03-16 13:34:00,65.0
2023-03-16 13:36:00,64.0
2023-03-16 13:38:00,67.0
2023-03-16 13:40:00,71.0
2023-03-16 13:42:00,86.0
2023-03-16 13:44:00,65.0
2023-03-16 13:46:00,59.0
2023-03-16 13:48:00,63.0
2023-03-16 13:50:00,64.0
2023-03-16 13:52:00,64.0
2023-03-16 13:54:00,63.0
2023-03-16 13:56:00,62.0
2023-03-16 13:58:00,64.0
2023-03-16 14:00:00,67.0
2023-03-16 14:02:00,62.0
2023-03-16 14:04:00,66.0
2023-03-16 14:06:00,82.0
2023-03-16 14:08:00,80.0
2023-03-16 14:10:00,56.0
2023-03-16 14:12:00,55.0
2023-03-16 14:14:00,55.0
2023-03-16 14:16:00,57.0
2023-03-16 14:18:00,56.0
2023-03-16 14:20:00,57.0
2023-03-16 14:22:00,58.0
2023-03-16 14:24:00,58.0
2023-03-16 14:26:00,68.0
2023-03-16 14:28:00,80.0
2023-03-16 14:30:00,80.0
2023-03-16 14:32:00,74.0
2023-03-16 14:34:00,77.0
2023-03-16 14:36:00,72.0
